Element Name;Layer;Composition;Ratio;Component Name;Application;Lifetime;Thickness;Category;Type;Database;LCI-ID;Lambda;R-Value;U-Value;Functional Unit;Material;Waste Category;Landfill;Incineration;Reuse;Recycling;Sorted on Building Site
FR_Wide-slab_Reinforced concrete_LIB_New_01;C10;a;1.0;Wide-slab | Reinforced concrete (50 mm);Multiple applications | Slab;60;0.05;Prefabricated element;Generic component;Ecoinvent 3.6;WS1350;1.7;0.03;;sqm;Precast concrete;Concrete;0.05;0.0;0.0;0.95;0.75
FR_Wide-slab_Reinforced concrete_LIB_New_01;C10;a;1.0;Wide-slab | Reinforced concrete (50 mm);Multiple applications | Slab;60;0.05;Prefabricated element;Generic component;Ecoinvent 3.6;WS1350;1.7;0.03;;sqm;Reinforcement;Metals;0.05;0.0;0.0;0.95;0.85
FR_Wide-slab_Reinforced concrete_LIB_New_01;C11;a;1.0;Thick coating | Gypsum plaster (12 mm);Ceiling finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS484;0.52;0.02;;sqm;Gypsum plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
FR_Wide-slab_Reinforced concrete_LIB_New_01;C11;a;1.0;Thick coating | Gypsum plaster (12 mm);Ceiling finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS484;0.52;0.02;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
FR_Wide-slab_Reinforced concrete_LIB_New_01;C12;a;1.0;Flexible sheet | Wallpaper (1 mm) | Glued;Wall - internal finish | Treatment of cladding;10;0.001;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS339;;;;sqm;Wallpaper;Paper and cardboard packaging;0.0;0.05;0.0;0.95;0.5
FR_Wide-slab_Reinforced concrete_LIB_New_01;C12;a;1.0;Flexible sheet | Wallpaper (1 mm) | Glued;Wall - internal finish | Treatment of cladding;10;0.001;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS339;;;;sqm;Wallpaper adhesive;Paper and cardboard packaging;0.0;0.05;0.0;0.95;0.5
FR_Wide-slab_Reinforced concrete_LIB_New_01;C12;a;1.0;Flexible sheet | Wallpaper (1 mm) | Glued;Wall - internal finish | Treatment of cladding;10;0.001;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS339;;;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
FR_Wide-slab_Reinforced concrete_LIB_New_02;C1;a;1.0;Loose filling | Gravel (50 mm);Roof finish | Cladding - horizontal surfaces;60;0.05;Mortar, aggregates, sand;Generic component;Ecoinvent 3.6;WS636;;;;sqm;Gravel;Bulk materials;0.05;0.0;0.95;0.0;0.9
FR_Wide-slab_Reinforced concrete_LIB_New_02;C2;a;1.0;Proofing sheet | Polyester (1 mm) | Loose laid | Separating layer for gravel;Roof finish | Cladding - horizontal surfaces;30;0.001;Roofs/Walls cladding (exterior);Generic component;Ecoinvent 3.6;WS635;;;;sqm;Polyester separating layer;Bitumen;0.85;0.05;0.0;0.1;0.0
FR_Wide-slab_Reinforced concrete_LIB_New_02;C3;a;1.0;Proofing sheet | EPDM (1.2 mm) | Partially glued;Roof finish | Cladding - horizontal surfaces;30;0.0012;Roofs/Walls cladding (exterior);Generic component;Ecoinvent 3.6;WS590;0.25;0.0;;sqm;EPDM;Elastomers;0.9;0.0;0.0;0.1;0.0
FR_Wide-slab_Reinforced concrete_LIB_New_02;C3;a;1.0;Proofing sheet | EPDM (1.2 mm) | Partially glued;Roof finish | Cladding - horizontal surfaces;30;0.0012;Roofs/Walls cladding (exterior);Generic component;Ecoinvent 3.6;WS590;0.25;0.0;;sqm;Butyl-based adhesive;Elastomers;0.9;0.0;0.0;0.1;0.0
FR_Wide-slab_Reinforced concrete_LIB_New_02;C4;a;1.0;Board | EPS - bituminous glass fibre facer (mean 160 mm) | Loose laid | To be ballasted;Roof finish | Thermal insulation - sloping layer;60;0.16;Insulation;Generic component;Ecoinvent 3.6;WS621;0.04;4.0;;sqm;Expanded polystyrene;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
FR_Wide-slab_Reinforced concrete_LIB_New_02;C4;a;1.0;Board | EPS - bituminous glass fibre facer (mean 160 mm) | Loose laid | To be ballasted;Roof finish | Thermal insulation - sloping layer;60;0.16;Insulation;Generic component;Ecoinvent 3.6;WS621;0.04;4.0;;sqm;Bituminous glass fibre facer;Bitumen;0.85;0.05;0.0;0.1;0.0
FR_Wide-slab_Reinforced concrete_LIB_New_02;C5;a;1.0;Proofing sheet | Bitumen - glass fibre reinforced (3 mm) | Loose laid;Roof finish | Vapour barrier;60;0.003;Membrane;Generic component;Ecoinvent 3.6;WS640;0.23;0.01;;sqm;Glass fibre reinforced oxidised bituminous membrane;Bitumen;0.85;0.05;0.0;0.1;0.0
FR_Wide-slab_Reinforced concrete_LIB_New_02;C6;a;1.0;Cast in situ | Reinforced concrete (200 mm) | For reinforced concrete panel;Flat roof | Pressure layer;60;0.2;Continuous flooring  and screed;Generic component;Ecoinvent 3.6;WS1352;1.7;0.12;;sqm;Concrete cast in situ;Concrete;0.05;0.0;0.0;0.95;0.75
FR_Wide-slab_Reinforced concrete_LIB_New_02;C6;a;1.0;Cast in situ | Reinforced concrete (200 mm) | For reinforced concrete panel;Flat roof | Pressure layer;60;0.2;Continuous flooring  and screed;Generic component;Ecoinvent 3.6;WS1352;1.7;0.12;;sqm;Reinforcement;Metals;0.05;0.0;0.0;0.95;0.85
FR_Wide-slab_Reinforced concrete_LIB_New_02;C6;a;1.0;Cast in situ | Reinforced concrete (200 mm) | For reinforced concrete panel;Flat roof | Pressure layer;60;0.2;Continuous flooring  and screed;Generic component;Ecoinvent 3.6;WS1352;1.7;0.12;;sqm;Joint reinforcement;Metals;0.05;0.0;0.0;0.95;0.85
FR_Wide-slab_Reinforced concrete_LIB_New_02;C7;a;1.0;Wide-slab | Reinforced concrete (50 mm);Multiple applications | Slab;60;0.05;Prefabricated element;Generic component;Ecoinvent 3.6;WS1350;1.7;0.03;;sqm;Precast concrete;Concrete;0.05;0.0;0.0;0.95;0.75
FR_Wide-slab_Reinforced concrete_LIB_New_02;C7;a;1.0;Wide-slab | Reinforced concrete (50 mm);Multiple applications | Slab;60;0.05;Prefabricated element;Generic component;Ecoinvent 3.6;WS1350;1.7;0.03;;sqm;Reinforcement;Metals;0.05;0.0;0.0;0.95;0.85
FR_Wide-slab_Reinforced concrete_LIB_New_02;C8;a;1.0;Thick coating | Gypsum plaster (12 mm);Ceiling finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS484;0.52;0.02;;sqm;Gypsum plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
FR_Wide-slab_Reinforced concrete_LIB_New_02;C8;a;1.0;Thick coating | Gypsum plaster (12 mm);Ceiling finish | Cladding;40;0.012;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS484;0.52;0.02;;sqm;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
FR_Wide-slab_Reinforced concrete_LIB_New_02;C9;a;1.0;Film coating | Acrylic paint | On gypsum plaster;Ceiling finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS505;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
PR_A-shaped trusses_Softwood_LIB_New_01;C1;a;1.0;Roof tiles - slightly curved | Unglazed ceramic (304x221x38 mm) | Clipped | cover width 195 mm;Roof finish | Cladding - inclined surfaces;60;0.038;Roofs/Walls cladding (exterior);Generic component;Ecoinvent 3.6;WS1247;;;;sqm;Unglazed slightly curved ceramic tiles;Bricks, roof tiles;0.05;0.0;0.0;0.95;0.75
PR_A-shaped trusses_Softwood_LIB_New_01;C1;a;1.0;Roof tiles - slightly curved | Unglazed ceramic (304x221x38 mm) | Clipped | cover width 195 mm;Roof finish | Cladding - inclined surfaces;60;0.038;Roofs/Walls cladding (exterior);Generic component;Ecoinvent 3.6;WS1247;;;;sqm;Steel roof tile clips;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_01;C2;a;1.0;Battens | Softwood (32x26 mm - c.t.c. 248 mm) | Nailed | Treated - uncontaminated | Belgian mix | For ceramic tiles;Roof finish | Tile laths;60;0.026;Wood structure;Generic component;Ecoinvent 3.6;WS740;;;;sqm;Softwood;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
PR_A-shaped trusses_Softwood_LIB_New_01;C2;a;1.0;Battens | Softwood (32x26 mm - c.t.c. 248 mm) | Nailed | Treated - uncontaminated | Belgian mix | For ceramic tiles;Roof finish | Tile laths;60;0.026;Wood structure;Generic component;Ecoinvent 3.6;WS740;;;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_01;C3;a;1.0;Battens | Softwood (30x20 mm - c.t.c. 400 mm) | Nailed | Treated - uncontaminated | Belgian mix | For ceramic tiles;Roof finish | Counter battens;60;0.02;Wood structure;Generic component;Ecoinvent 3.6;WS732;;;;sqm;Softwood;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
PR_A-shaped trusses_Softwood_LIB_New_01;C3;a;1.0;Battens | Softwood (30x20 mm - c.t.c. 400 mm) | Nailed | Treated - uncontaminated | Belgian mix | For ceramic tiles;Roof finish | Counter battens;60;0.02;Wood structure;Generic component;Ecoinvent 3.6;WS732;;;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_01;C4;a;1.0;Board | Wood fibre (22 mm) | Nailed | For ceramic tiles, concrete tiles and natural slates;Roof finish | Sub-roof;60;0.022;Board;Generic component;Ecoinvent 3.6;WS759;0.07;0.31;;sqm;Wood fibre board;Composite wood products;0.0;0.95;0.0;0.05;0.4
PR_A-shaped trusses_Softwood_LIB_New_01;C4;a;1.0;Board | Wood fibre (22 mm) | Nailed | For ceramic tiles, concrete tiles and natural slates;Roof finish | Sub-roof;60;0.022;Board;Generic component;Ecoinvent 3.6;WS759;0.07;0.31;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_01;C5;a;0.16;Beams | Softwood (63x75 mm - c.t.c. 400 mm) | Nailed | Treated - uncontaminated | Belgian mix | For between insulation;Pitched roof | Rafters;60;0.075;Wood structure;Generic component;Ecoinvent 3.6;WS686;0.13;0.58;;sqm;Softwood;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
PR_A-shaped trusses_Softwood_LIB_New_01;C5;a;0.16;Beams | Softwood (63x75 mm - c.t.c. 400 mm) | Nailed | Treated - uncontaminated | Belgian mix | For between insulation;Pitched roof | Rafters;60;0.075;Wood structure;Generic component;Ecoinvent 3.6;WS686;0.13;0.58;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_01;C5;b;0.84;Blanket | Stone wool (75 mm) | For between rafters | Friction fitted;Pitched roof | Thermal insulation;60;0.075;;;;;;;;;;;;;;;
PR_A-shaped trusses_Softwood_LIB_New_01;C6;a;0.06;Beams | Softwood (75x225 mm - c.t.c. 1200 mm) | Nailed | Treated - uncontaminated | Belgian mix | For between insulation;Pitched roof | Purlins;60;0.225;Wood structure;Generic component;Ecoinvent 3.6;WS684;0.13;1.73;;sqm;Softwood;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
PR_A-shaped trusses_Softwood_LIB_New_01;C6;a;0.06;Beams | Softwood (75x225 mm - c.t.c. 1200 mm) | Nailed | Treated - uncontaminated | Belgian mix | For between insulation;Pitched roof | Purlins;60;0.225;Wood structure;Generic component;Ecoinvent 3.6;WS684;0.13;1.73;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_01;C6;b;0.94;Blanket | Stone wool (225 mm) | For between purlins | Friction fitted | Including extra nailed battens;Pitched roof | Thermal insulation;60;0.225;;;;;;;;;;;;;;;
PR_A-shaped trusses_Softwood_LIB_New_01;C7;a;1.0;Proofing sheet | PP - LDPE (0.22 mm) | Stapled;Ceiling finish | Vapour barrier;60;0.00022;Membrane;Generic component;Ecoinvent 3.6;WS1732;;;;sqm;Polypropylene/low density polyethylene vapour barrier;Polyolefins (PP, PE);0.1;0.85;0.0;0.05;0.0
PR_A-shaped trusses_Softwood_LIB_New_01;C7;a;1.0;Proofing sheet | PP - LDPE (0.22 mm) | Stapled;Ceiling finish | Vapour barrier;60;0.00022;Membrane;Generic component;Ecoinvent 3.6;WS1732;;;;sqm;Staples;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_01;C8;a;1.0;Beams | Softwood (65x175 mm) | Nailed | Treated - uncontaminated | Belgian mix;Pitched roof | A-shaped trusses;60;0.175;Wood structure;Generic component;Ecoinvent 3.6;WS679;;;;sqm;Prefab softwood trusses;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
PR_A-shaped trusses_Softwood_LIB_New_01;C8;a;1.0;Beams | Softwood (65x175 mm) | Nailed | Treated - uncontaminated | Belgian mix;Pitched roof | A-shaped trusses;60;0.175;Wood structure;Generic component;Ecoinvent 3.6;WS679;;;;sqm;Galvanised steel nail plates;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_01;C9;a;1.0;Battens | Softwood (47x22 mm - c.t.c 450 mm) | Nailed | Untreated | Belgian mix;Ceiling finish | Support structure;30;0.022;Wood structure;Generic component;Ecoinvent 3.6;WS501;;0.16;;sqm;Softwood;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
PR_A-shaped trusses_Softwood_LIB_New_01;C9;a;1.0;Battens | Softwood (47x22 mm - c.t.c 450 mm) | Nailed | Untreated | Belgian mix;Ceiling finish | Support structure;30;0.022;Wood structure;Generic component;Ecoinvent 3.6;WS501;;0.16;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_01;C10;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Ceiling finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS488;;0.05;;sqm;Gypsum plasterboard;Gypsum elements;0.8;0.0;0.0;0.2;0.5
PR_A-shaped trusses_Softwood_LIB_New_01;C10;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Ceiling finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS488;;0.05;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_01;C10;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Ceiling finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS488;;0.05;;sqm;Gypsum-based joint filler;Gypsum elements;0.8;0.0;0.0;0.2;0.5
PR_A-shaped trusses_Softwood_LIB_New_01;C11;a;1.0;Film coating | Acrylic paint | On gypsum board;Ceiling finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS506;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
PR_A-shaped trusses_Softwood_LIB_New_02;C1;a;1.0;Roof tiles - slightly curved | Unglazed ceramic (304x221x38 mm) | Clipped | cover width 195 mm;Roof finish | Cladding - inclined surfaces;60;0.038;Roofs/Walls cladding (exterior);Generic component;Ecoinvent 3.6;WS1247;;;;sqm;Unglazed slightly curved ceramic tiles;Bricks, roof tiles;0.05;0.0;0.0;0.95;0.75
PR_A-shaped trusses_Softwood_LIB_New_02;C1;a;1.0;Roof tiles - slightly curved | Unglazed ceramic (304x221x38 mm) | Clipped | cover width 195 mm;Roof finish | Cladding - inclined surfaces;60;0.038;Roofs/Walls cladding (exterior);Generic component;Ecoinvent 3.6;WS1247;;;;sqm;Steel roof tile clips;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_02;C2;a;1.0;Battens | Softwood (32x26 mm - c.t.c. 248 mm) | Nailed | Treated - uncontaminated | Belgian mix | For ceramic tiles;Roof finish | Tile laths;60;0.026;Wood structure;Generic component;Ecoinvent 3.6;WS740;;;;sqm;Softwood;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
PR_A-shaped trusses_Softwood_LIB_New_02;C2;a;1.0;Battens | Softwood (32x26 mm - c.t.c. 248 mm) | Nailed | Treated - uncontaminated | Belgian mix | For ceramic tiles;Roof finish | Tile laths;60;0.026;Wood structure;Generic component;Ecoinvent 3.6;WS740;;;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_02;C3;a;1.0;Battens | Softwood (30x20 mm - c.t.c. 400 mm) | Nailed | Treated - uncontaminated | Belgian mix | For ceramic tiles;Roof finish | Counter battens;60;0.02;Wood structure;Generic component;Ecoinvent 3.6;WS732;;;;sqm;Softwood;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
PR_A-shaped trusses_Softwood_LIB_New_02;C3;a;1.0;Battens | Softwood (30x20 mm - c.t.c. 400 mm) | Nailed | Treated - uncontaminated | Belgian mix | For ceramic tiles;Roof finish | Counter battens;60;0.02;Wood structure;Generic component;Ecoinvent 3.6;WS732;;;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_02;C4;a;1.0;Board | Wood fibre (22 mm) | Nailed | For ceramic tiles, concrete tiles and natural slates;Roof finish | Sub-roof;60;0.022;Board;Generic component;Ecoinvent 3.6;WS759;0.07;0.31;;sqm;Wood fibre board;Composite wood products;0.0;0.95;0.0;0.05;0.4
PR_A-shaped trusses_Softwood_LIB_New_02;C4;a;1.0;Board | Wood fibre (22 mm) | Nailed | For ceramic tiles, concrete tiles and natural slates;Roof finish | Sub-roof;60;0.022;Board;Generic component;Ecoinvent 3.6;WS759;0.07;0.31;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_02;C5;a;0.05;TJI profiles | Laminated timber - OSB (360 mm - c.t.c. 600 mm);Pitched roof | Support structure;60;0.36;Wood structure;Generic component;Ecoinvent 3.6;WS1389;0.13;2.77;;sqm;TJI profile;Composite wood products;0.0;0.95;0.0;0.05;0.4
PR_A-shaped trusses_Softwood_LIB_New_02;C5;b;0.95;Blanket | Stone wool (360 mm) | For between TJI beams | Friction fitted;Pitched roof | Thermal insulation;60;0.36;;;;;;;;;;;;;;;
PR_A-shaped trusses_Softwood_LIB_New_02;C6;a;1.0;Proofing sheet | PP - LDPE (0.22 mm) | Stapled;Ceiling finish | Vapour barrier;60;0.00022;Membrane;Generic component;Ecoinvent 3.6;WS1732;;;;sqm;Polypropylene/low density polyethylene vapour barrier;Polyolefins (PP, PE);0.1;0.85;0.0;0.05;0.0
PR_A-shaped trusses_Softwood_LIB_New_02;C6;a;1.0;Proofing sheet | PP - LDPE (0.22 mm) | Stapled;Ceiling finish | Vapour barrier;60;0.00022;Membrane;Generic component;Ecoinvent 3.6;WS1732;;;;sqm;Staples;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_02;C7;a;1.0;Beams | Softwood (65x175 mm) | Nailed | Treated - uncontaminated | Belgian mix;Pitched roof | A-shaped trusses;60;0.175;Wood structure;Generic component;Ecoinvent 3.6;WS679;;;;sqm;Prefab softwood trusses;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
PR_A-shaped trusses_Softwood_LIB_New_02;C7;a;1.0;Beams | Softwood (65x175 mm) | Nailed | Treated - uncontaminated | Belgian mix;Pitched roof | A-shaped trusses;60;0.175;Wood structure;Generic component;Ecoinvent 3.6;WS679;;;;sqm;Galvanised steel nail plates;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_02;C8;a;1.0;Battens | Softwood (47x22 mm - c.t.c 450 mm) | Nailed | Untreated | Belgian mix;Ceiling finish | Support structure;30;0.022;Wood structure;Generic component;Ecoinvent 3.6;WS501;;0.16;;sqm;Softwood;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
PR_A-shaped trusses_Softwood_LIB_New_02;C8;a;1.0;Battens | Softwood (47x22 mm - c.t.c 450 mm) | Nailed | Untreated | Belgian mix;Ceiling finish | Support structure;30;0.022;Wood structure;Generic component;Ecoinvent 3.6;WS501;;0.16;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_02;C9;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Ceiling finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS488;;0.05;;sqm;Gypsum plasterboard;Gypsum elements;0.8;0.0;0.0;0.2;0.5
PR_A-shaped trusses_Softwood_LIB_New_02;C9;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Ceiling finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS488;;0.05;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_02;C9;a;1.0;Board | Gypsum plaster (12.5 mm) | Screwed | Including joint filler;Ceiling finish | Cladding;30;0.0125;Board;Generic component;Ecoinvent 3.6;WS488;;0.05;;sqm;Gypsum-based joint filler;Gypsum elements;0.8;0.0;0.0;0.2;0.5
PR_A-shaped trusses_Softwood_LIB_New_02;C10;a;1.0;Film coating | Acrylic paint | On gypsum board;Ceiling finish | Treatment of cladding;10;0.000105;Coating (interior);Generic component;Ecoinvent 3.6;WS506;;;;sqm;Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
PR_A-shaped trusses_Softwood_LIB_New_03;C1;a;1.0;Roof tiles - slightly curved | Unglazed ceramic (304x221x38 mm) | Clipped | cover width 195 mm;Roof finish | Cladding - inclined surfaces;60;0.038;Roofs/Walls cladding (exterior);Generic component;Ecoinvent 3.6;WS1247;;;;sqm;Unglazed slightly curved ceramic tiles;Bricks, roof tiles;0.05;0.0;0.0;0.95;0.75
PR_A-shaped trusses_Softwood_LIB_New_03;C1;a;1.0;Roof tiles - slightly curved | Unglazed ceramic (304x221x38 mm) | Clipped | cover width 195 mm;Roof finish | Cladding - inclined surfaces;60;0.038;Roofs/Walls cladding (exterior);Generic component;Ecoinvent 3.6;WS1247;;;;sqm;Steel roof tile clips;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_03;C2;a;1.0;Battens | Softwood (32x26 mm - c.t.c. 248 mm) | Nailed | Treated - uncontaminated | Belgian mix | For ceramic tiles;Roof finish | Tile laths;60;0.026;Wood structure;Generic component;Ecoinvent 3.6;WS740;;;;sqm;Softwood;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
PR_A-shaped trusses_Softwood_LIB_New_03;C2;a;1.0;Battens | Softwood (32x26 mm - c.t.c. 248 mm) | Nailed | Treated - uncontaminated | Belgian mix | For ceramic tiles;Roof finish | Tile laths;60;0.026;Wood structure;Generic component;Ecoinvent 3.6;WS740;;;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_03;C3;a;1.0;Battens | Softwood (30x20 mm - c.t.c. 400 mm) | Nailed | Treated - uncontaminated | Belgian mix | For ceramic tiles;Roof finish | Counter battens;60;0.02;Wood structure;Generic component;Ecoinvent 3.6;WS732;;;;sqm;Softwood;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
PR_A-shaped trusses_Softwood_LIB_New_03;C3;a;1.0;Battens | Softwood (30x20 mm - c.t.c. 400 mm) | Nailed | Treated - uncontaminated | Belgian mix | For ceramic tiles;Roof finish | Counter battens;60;0.02;Wood structure;Generic component;Ecoinvent 3.6;WS732;;;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_03;C4;a;1.0;Board | Wood fibre (22 mm) | Nailed | For ceramic tiles, concrete tiles and natural slates;Roof finish | Sub-roof;60;0.022;Board;Generic component;Ecoinvent 3.6;WS759;0.07;0.31;;sqm;Wood fibre board;Composite wood products;0.0;0.95;0.0;0.05;0.4
PR_A-shaped trusses_Softwood_LIB_New_03;C4;a;1.0;Board | Wood fibre (22 mm) | Nailed | For ceramic tiles, concrete tiles and natural slates;Roof finish | Sub-roof;60;0.022;Board;Generic component;Ecoinvent 3.6;WS759;0.07;0.31;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_03;C5;a;0.05;TJI profiles | Laminated timber - OSB (240 mm - c.t.c. 600 mm);Pitched roof | Support structure;60;0.24;Wood structure;Generic component;Ecoinvent 3.6;WS1387;0.13;1.85;;sqm;TJI profile;Composite wood products;0.0;0.95;0.0;0.05;0.4
PR_A-shaped trusses_Softwood_LIB_New_03;C5;b;0.95;Flakes | Cellulose (240 mm) | For between TJI beams | Blown on site;Pitched roof | Thermal insulation;60;0.24;Insulation;Generic component;Ecoinvent 3.6;WS1388;0.04;6.0;;sqm;Cellulose flakes;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
PR_A-shaped trusses_Softwood_LIB_New_03;C6;a;1.0;Proofing sheet | PP - LDPE (0.22 mm) | Stapled;Ceiling finish | Vapour barrier;60;0.00022;Membrane;Generic component;Ecoinvent 3.6;WS1732;;;;sqm;Polypropylene/low density polyethylene vapour barrier;Polyolefins (PP, PE);0.1;0.85;0.0;0.05;0.0
PR_A-shaped trusses_Softwood_LIB_New_03;C6;a;1.0;Proofing sheet | PP - LDPE (0.22 mm) | Stapled;Ceiling finish | Vapour barrier;60;0.00022;Membrane;Generic component;Ecoinvent 3.6;WS1732;;;;sqm;Staples;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_03;C7;a;1.0;Beams | Softwood (65x175 mm) | Nailed | Treated - uncontaminated | Belgian mix;Pitched roof | A-shaped trusses;60;0.175;Wood structure;Generic component;Ecoinvent 3.6;WS679;;;;sqm;Prefab softwood trusses;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
PR_A-shaped trusses_Softwood_LIB_New_03;C7;a;1.0;Beams | Softwood (65x175 mm) | Nailed | Treated - uncontaminated | Belgian mix;Pitched roof | A-shaped trusses;60;0.175;Wood structure;Generic component;Ecoinvent 3.6;WS679;;;;sqm;Galvanised steel nail plates;Metals;0.05;0.0;0.0;0.95;0.85
PR_A-shaped trusses_Softwood_LIB_New_03;C8;a;1.0;Battens | Softwood (47x22 mm - c.t.c 450 mm) | Nailed | Untreated | Belgian mix;Ceiling finish | Support structure;30;0.022;Wood structure;Generic component;Ecoinvent 3.6;WS501;;0.16;;sqm;Softwood;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
PR_A-shaped trusses_Softwood_LIB_New_03;C8;a;1.0;Battens | Softwood (47x22 mm - c.t.c 450 mm) | Nailed | Untreated | Belgian mix;Ceiling finish | Support structure;30;0.022;Wood structure;Generic component;Ecoinvent 3.6;WS501;;0.16;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
